,median_income,tot_pop,white_pop,black_african-american,poverty_status,state,county,tract,poc_pop,GEOID,census_tract,county_name
451,22938.0,5676.0,3783.0,114.0,5616.0,06,037,204700,1893.0,06037204700,Census Tract 2047,Los Angeles County
452,67375.0,6031.0,4601.0,16.0,6031.0,06,111,007510,1430.0,06111007510,Census Tract 75.10,Ventura County
453,78889.0,2443.0,1815.0,52.0,2443.0,06,111,007511,628.0,06111007511,Census Tract 75.11,Ventura County
454,47396.0,5444.0,4467.0,26.0,5438.0,06,111,007512,977.0,06111007512,Census Tract 75.12,Ventura County
455,43750.0,1675.0,1426.0,34.0,1675.0,06,111,007513,249.0,06111007513,Census Tract 75.13,Ventura County
456,50286.0,6378.0,5337.0,73.0,6373.0,06,111,007514,1041.0,06111007514,Census Tract 75.14,Ventura County
457,54970.0,2550.0,2204.0,77.0,2546.0,06,111,007609,346.0,06111007609,Census Tract 76.09,Ventura County
458,51250.0,5437.0,4239.0,165.0,5437.0,06,111,007610,1198.0,06111007610,Census Tract 76.10,Ventura County
459,28117.0,3768.0,3132.0,0.0,3768.0,06,111,007611,636.0,06111007611,Census Tract 76.11,Ventura County
460,30907.0,5045.0,3974.0,14.0,5031.0,06,111,007612,1071.0,06111007612,Census Tract 76.12,Ventura County
461,57386.0,4666.0,3661.0,81.0,4666.0,06,111,007613,1005.0,06111007613,Census Tract 76.13,Ventura County
462,43424.0,8417.0,5820.0,61.0,8417.0,06,111,007614,2597.0,06111007614,Census Tract 76.14,Ventura County
463,25471.0,7692.0,6180.0,40.0,7581.0,06,111,008600,1512.0,06111008600,Census Tract 86,Ventura County
464,25460.0,5877.0,4955.0,69.0,5851.0,06,111,008700,922.0,06111008700,Census Tract 87,Ventura County
465,30038.0,5513.0,4379.0,77.0,5491.0,06,111,008800,1134.0,06111008800,Census Tract 88,Ventura County
466,28253.0,3152.0,2197.0,225.0,3152.0,06,073,015301,955.0,06073015301,Census Tract 153.01,San Diego County
467,40302.0,5434.0,4500.0,132.0,5423.0,06,073,015405,934.0,06073015405,Census Tract 154.05,San Diego County
468,45608.0,2312.0,2081.0,19.0,2186.0,06,073,015602,231.0,06073015602,Census Tract 156.02,San Diego County
469,23299.0,3873.0,2865.0,430.0,3873.0,06,073,015704,1008.0,06073015704,Census Tract 157.04,San Diego County
470,39368.0,6483.0,5344.0,225.0,6483.0,06,073,016100,1139.0,06073016100,Census Tract 161,San Diego County
471,23886.0,5290.0,3229.0,513.0,5290.0,06,073,016301,2061.0,06073016301,Census Tract 163.01,San Diego County
472,38461.0,7123.0,6157.0,151.0,7123.0,06,073,016605,966.0,06073016605,Census Tract 166.05,San Diego County
473,49342.0,3948.0,3068.0,21.0,3936.0,06,073,016606,880.0,06073016606,Census Tract 166.06,San Diego County
474,38393.0,6972.0,6018.0,150.0,6972.0,06,073,016607,954.0,06073016607,Census Tract 166.07,San Diego County
475,49463.0,6037.0,5360.0,28.0,6037.0,06,073,016612,677.0,06073016612,Census Tract 166.12,San Diego County
476,40705.0,7236.0,6795.0,48.0,7203.0,06,073,016802,441.0,06073016802,Census Tract 168.02,San Diego County
477,23784.0,4691.0,4037.0,106.0,4691.0,06,073,016806,654.0,06073016806,Census Tract 168.06,San Diego County
478,84287.0,23397.0,13696.0,447.0,23026.0,06,073,017030,9701.0,06073017030,Census Tract 170.30,San Diego County
479,54309.0,4125.0,2870.0,15.0,4125.0,06,073,017031,1255.0,06073017031,Census Tract 170.31,San Diego County
480,71250.0,8045.0,4496.0,162.0,8045.0,06,073,017042,3549.0,06073017042,Census Tract 170.42,San Diego County
481,82542.0,5696.0,3370.0,174.0,5696.0,06,073,017044,2326.0,06073017044,Census Tract 170.44,San Diego County
482,81923.0,2714.0,1505.0,40.0,2701.0,06,073,017045,1209.0,06073017045,Census Tract 170.45,San Diego County
483,22703.0,38932.0,30459.0,3494.0,22238.0,06,073,018700,8473.0,06073018700,Census Tract 187,San Diego County
484,34943.0,4884.0,3837.0,56.0,4884.0,06,073,018803,1047.0,06073018803,Census Tract 188.03,San Diego County
485,33236.0,8883.0,6630.0,77.0,8805.0,06,073,019106,2253.0,06073019106,Census Tract 191.06,San Diego County
486,31397.0,6824.0,5986.0,175.0,6818.0,06,073,019601,838.0,06073019601,Census Tract 196.01,San Diego County
487,63922.0,2900.0,2736.0,40.0,2876.0,06,073,008200,164.0,06073008200,Census Tract 82,San Diego County
488,64314.0,2996.0,2519.0,18.0,2989.0,06,073,008301,477.0,06073008301,Census Tract 83.01,San Diego County
489,22917.0,1877.0,1037.0,63.0,1834.0,06,073,008305,840.0,06073008305,Census Tract 83.05,San Diego County
490,42402.0,3870.0,2962.0,72.0,3870.0,06,073,008307,908.0,06073008307,Census Tract 83.07,San Diego County
491,64830.0,7222.0,6038.0,16.0,7222.0,06,073,008324,1184.0,06073008324,Census Tract 83.24,San Diego County
492,31765.0,3996.0,2398.0,50.0,3996.0,06,047,000802,1598.0,06047000802,Census Tract 8.02,Merced County
493,31750.0,3836.0,2535.0,97.0,3247.0,06,047,000901,1301.0,06047000901,Census Tract 9.01,Merced County
494,29818.0,9811.0,5857.0,89.0,9706.0,06,047,000902,3954.0,06047000902,Census Tract 9.02,Merced County
495,35514.0,5431.0,3571.0,210.0,5396.0,06,047,001200,1860.0,06047001200,Census Tract 12,Merced County
496,21636.0,4503.0,2851.0,60.0,4448.0,06,047,001401,1652.0,06047001401,Census Tract 14.01,Merced County
497,20303.0,6999.0,4588.0,422.0,6948.0,06,031,001100,2411.0,06031001100,Census Tract 11,Kings County
498,30675.0,6365.0,3823.0,943.0,6358.0,06,073,013503,2542.0,06073013503,Census Tract 135.03,San Diego County
499,36652.0,4392.0,3047.0,518.0,4365.0,06,073,013506,1345.0,06073013506,Census Tract 135.06,San Diego County
500,32239.0,5811.0,3751.0,840.0,5801.0,06,073,013702,2060.0,06073013702,Census Tract 137.02,San Diego County
501,35855.0,4672.0,3017.0,550.0,4642.0,06,073,014002,1655.0,06073014002,Census Tract 140.02,San Diego County
502,36753.0,3502.0,2822.0,172.0,3472.0,06,073,014101,680.0,06073014101,Census Tract 141.01,San Diego County
503,41909.0,4210.0,3492.0,207.0,4071.0,06,073,014804,718.0,06073014804,Census Tract 148.04,San Diego County
504,39897.0,7165.0,5579.0,42.0,7113.0,06,073,019904,1586.0,06073019904,Census Tract 199.04,San Diego County
505,37336.0,3825.0,3253.0,83.0,3702.0,06,097,153403,572.0,06097153403,Census Tract 1534.03,Sonoma County
506,38429.0,10481.0,7382.0,168.0,10450.0,06,097,153801,3099.0,06097153801,Census Tract 1538.01,Sonoma County
507,34282.0,2456.0,2327.0,0.0,2456.0,06,097,150100,129.0,06097150100,Census Tract 1501,Sonoma County
508,41000.0,7481.0,5697.0,3.0,7392.0,06,097,150603,1784.0,06097150603,Census Tract 1506.03,Sonoma County
509,55517.0,5021.0,4511.0,36.0,5021.0,06,097,150702,510.0,06097150702,Census Tract 1507.02,Sonoma County
510,30494.0,4209.0,3740.0,28.0,4174.0,06,097,151000,469.0,06097151000,Census Tract 1510,Sonoma County
511,28695.0,4874.0,3082.0,54.0,4874.0,06,097,151301,1792.0,06097151301,Census Tract 1513.01,Sonoma County
512,39750.0,3501.0,2802.0,106.0,3487.0,06,097,152203,699.0,06097152203,Census Tract 1522.03,Sonoma County
513,41257.0,7024.0,5380.0,14.0,6925.0,06,097,153005,1644.0,06097153005,Census Tract 1530.05,Sonoma County
514,31203.0,8621.0,4714.0,323.0,8614.0,06,097,153200,3907.0,06097153200,Census Tract 1532,Sonoma County
515,27323.0,4591.0,3970.0,24.0,4579.0,06,097,153502,621.0,06097153502,Census Tract 1535.02,Sonoma County
516,31530.0,3950.0,3368.0,28.0,3907.0,06,097,153704,582.0,06097153704,Census Tract 1537.04,Sonoma County
517,40455.0,5144.0,3833.0,32.0,5144.0,06,097,153901,1311.0,06097153901,Census Tract 1539.01,Sonoma County
518,49114.0,3247.0,2988.0,26.0,3239.0,06,097,150902,259.0,06097150902,Census Tract 1509.02,Sonoma County
519,36023.0,3599.0,2527.0,69.0,3599.0,06,097,151306,1072.0,06097151306,Census Tract 1513.06,Sonoma County
520,44130.0,4048.0,3734.0,0.0,4048.0,06,097,153903,314.0,06097153903,Census Tract 1539.03,Sonoma County
521,39000.0,3845.0,2766.0,26.0,3828.0,06,097,154100,1079.0,06097154100,Census Tract 1541,Sonoma County
522,21193.0,4626.0,2499.0,653.0,4473.0,06,067,006900,2127.0,06067006900,Census Tract 69,Sacramento County
523,33854.0,2450.0,2213.0,75.0,2445.0,06,067,008137,237.0,06067008137,Census Tract 81.37,Sacramento County
524,63548.0,5908.0,5185.0,127.0,5908.0,06,067,008210,723.0,06067008210,Census Tract 82.10,Sacramento County
525,36768.0,3471.0,2869.0,9.0,3377.0,06,067,008404,602.0,06067008404,Census Tract 84.04,Sacramento County
526,47617.0,2196.0,1049.0,176.0,2196.0,06,013,389100,1147.0,06013389100,Census Tract 3891,Contra Costa County
527,31409.0,1868.0,485.0,127.0,1798.0,06,013,389200,1383.0,06013389200,Census Tract 3892,Contra Costa County
528,27003.0,6106.0,2850.0,1319.0,5966.0,06,013,305000,3256.0,06013305000,Census Tract 3050,Contra Costa County
529,22823.0,2352.0,559.0,757.0,2259.0,06,013,312000,1793.0,06013312000,Census Tract 3120,Contra Costa County
530,25935.0,9047.0,3018.0,1134.0,8992.0,06,013,314104,6029.0,06013314104,Census Tract 3141.04,Contra Costa County
531,40227.0,3762.0,1926.0,385.0,3743.0,06,013,315000,1836.0,06013315000,Census Tract 3150,Contra Costa County
532,39132.0,3843.0,2530.0,99.0,3820.0,06,013,320001,1313.0,06013320001,Census Tract 3200.01,Contra Costa County
533,31681.0,7276.0,2536.0,1993.0,7157.0,06,013,307205,4740.0,06013307205,Census Tract 3072.05,Contra Costa County
534,31992.0,7534.0,3907.0,1127.0,7471.0,06,013,308001,3627.0,06013308001,Census Tract 3080.01,Contra Costa County
535,23307.0,7323.0,2892.0,180.0,7168.0,06,013,314200,4431.0,06013314200,Census Tract 3142,Contra Costa County
536,51466.0,3921.0,1878.0,69.0,3831.0,06,037,480201,2043.0,06037480201,Census Tract 4802.01,Los Angeles County
537,36890.0,5512.0,1040.0,256.0,5466.0,06,037,480901,4472.0,06037480901,Census Tract 4809.01,Los Angeles County
538,26412.0,3334.0,511.0,14.0,3326.0,06,037,481300,2823.0,06037481300,Census Tract 4813,Los Angeles County
539,27862.0,3418.0,474.0,178.0,3418.0,06,037,481603,2944.0,06037481603,Census Tract 4816.03,Los Angeles County
540,25946.0,2784.0,147.0,6.0,2775.0,06,037,481714,2637.0,06037481714,Census Tract 4817.14,Los Angeles County
541,20180.0,4893.0,669.0,25.0,4885.0,06,037,482301,4224.0,06037482301,Census Tract 4823.01,Los Angeles County
542,24023.0,3765.0,737.0,0.0,3765.0,06,037,482401,3028.0,06037482401,Census Tract 4824.01,Los Angeles County
543,35706.0,6835.0,1279.0,0.0,6835.0,06,037,482600,5556.0,06037482600,Census Tract 4826,Los Angeles County
544,31463.0,5128.0,4579.0,79.0,5066.0,06,011,000200,549.0,06011000200,Census Tract 2,Colusa County
545,29125.0,2205.0,2037.0,72.0,2196.0,06,011,000400,168.0,06011000400,Census Tract 4,Colusa County
546,25704.0,2564.0,2167.0,57.0,2564.0,06,011,000500,397.0,06011000500,Census Tract 5,Colusa County
547,32326.0,1550.0,1385.0,20.0,1550.0,06,021,010502,165.0,06021010502,Census Tract 105.02,Glenn County
548,25148.0,8460.0,7149.0,2.0,8391.0,06,021,010100,1311.0,06021010100,Census Tract 101,Glenn County
549,30211.0,4787.0,4217.0,7.0,4787.0,06,021,010200,570.0,06021010200,Census Tract 102,Glenn County
550,25022.0,7327.0,5538.0,145.0,7117.0,06,021,010400,1789.0,06021010400,Census Tract 104,Glenn County
551,35000.0,2089.0,1706.0,54.0,1971.0,06,021,010300,383.0,06021010300,Census Tract 103,Glenn County
552,28586.0,6833.0,2253.0,462.0,6833.0,06,037,552900,4580.0,06037552900,Census Tract 5529,Los Angeles County
553,37026.0,6941.0,2514.0,839.0,6941.0,06,037,553100,4427.0,06037553100,Census Tract 5531,Los Angeles County
554,22912.0,4139.0,2797.0,87.0,4121.0,06,037,553701,1342.0,06037553701,Census Tract 5537.01,Los Angeles County
555,27955.0,6737.0,3702.0,266.0,6588.0,06,037,553901,3035.0,06037553901,Census Tract 5539.01,Los Angeles County
556,48860.0,3955.0,738.0,552.0,3955.0,06,037,554516,3217.0,06037554516,Census Tract 5545.16,Los Angeles County
557,30028.0,4237.0,1443.0,363.0,4193.0,06,037,555104,2794.0,06037555104,Census Tract 5551.04,Los Angeles County
558,41448.0,2935.0,1628.0,250.0,2935.0,06,037,570002,1307.0,06037570002,Census Tract 5700.02,Los Angeles County
559,26639.0,4384.0,1204.0,810.0,4194.0,06,037,570204,3180.0,06037570204,Census Tract 5702.04,Los Angeles County
560,44621.0,5144.0,2405.0,1382.0,4904.0,06,037,572002,2739.0,06037572002,Census Tract 5720.02,Los Angeles County
561,41565.0,6120.0,2445.0,1131.0,6001.0,06,037,572201,3675.0,06037572201,Census Tract 5722.01,Los Angeles County
562,35246.0,6653.0,3806.0,526.0,6601.0,06,037,573402,2847.0,06037573402,Census Tract 5734.02,Los Angeles County
563,57596.0,5085.0,3819.0,91.0,5073.0,06,037,574100,1266.0,06037574100,Census Tract 5741,Los Angeles County
564,58850.0,5237.0,4070.0,361.0,5235.0,06,037,574400,1167.0,06037574400,Census Tract 5744,Los Angeles County
565,55511.0,4648.0,3915.0,154.0,4344.0,06,037,143602,733.0,06037143602,Census Tract 1436.02,Los Angeles County
566,28112.0,4393.0,3085.0,509.0,4234.0,06,037,139303,1308.0,06037139303,Census Tract 1393.03,Los Angeles County
567,47065.0,4803.0,3953.0,106.0,4760.0,06,037,139600,850.0,06037139600,Census Tract 1396,Los Angeles County
568,63318.0,5336.0,4529.0,95.0,5253.0,06,037,139701,807.0,06037139701,Census Tract 1397.01,Los Angeles County
569,36846.0,3437.0,2116.0,0.0,3417.0,06,037,183101,1321.0,06037183101,Census Tract 1831.01,Los Angeles County
570,30491.0,3113.0,1702.0,12.0,3113.0,06,037,185310,1411.0,06037185310,Census Tract 1853.10,Los Angeles County
571,21094.0,3437.0,1576.0,11.0,3437.0,06,037,186401,1861.0,06037186401,Census Tract 1864.01,Los Angeles County
572,68832.0,3200.0,2531.0,53.0,3200.0,06,037,189701,669.0,06037189701,Census Tract 1897.01,Los Angeles County
573,41138.0,2841.0,1883.0,117.0,2841.0,06,037,190700,958.0,06037190700,Census Tract 1907,Los Angeles County
574,24337.0,3835.0,1617.0,189.0,3789.0,06,037,190902,2218.0,06037190902,Census Tract 1909.02,Los Angeles County
575,22690.0,3476.0,2217.0,121.0,3259.0,06,037,191110,1259.0,06037191110,Census Tract 1911.10,Los Angeles County
576,23733.0,5776.0,2149.0,28.0,5743.0,06,037,191500,3627.0,06037191500,Census Tract 1915,Los Angeles County
577,51171.0,3757.0,2003.0,209.0,3749.0,06,037,192410,1754.0,06037192410,Census Tract 1924.10,Los Angeles County
578,24931.0,4101.0,1268.0,276.0,4076.0,06,037,192420,2833.0,06037192420,Census Tract 1924.20,Los Angeles County
579,22859.0,3281.0,1675.0,822.0,3195.0,06,037,540700,1606.0,06037540700,Census Tract 5407,Los Angeles County
580,22191.0,5812.0,2721.0,266.0,5812.0,06,037,404702,3091.0,06037404702,Census Tract 4047.02,Los Angeles County
581,38515.0,4869.0,2853.0,96.0,4869.0,06,037,403721,2016.0,06037403721,Census Tract 4037.21,Los Angeles County
582,31155.0,3279.0,2260.0,49.0,3278.0,06,037,403901,1019.0,06037403901,Census Tract 4039.01,Los Angeles County
583,26123.0,6849.0,2700.0,229.0,6818.0,06,037,404100,4149.0,06037404100,Census Tract 4041,Los Angeles County
584,25547.0,4768.0,1923.0,324.0,4748.0,06,037,404802,2845.0,06037404802,Census Tract 4048.02,Los Angeles County
585,27738.0,6116.0,2629.0,48.0,6110.0,06,037,405001,3487.0,06037405001,Census Tract 4050.01,Los Angeles County
586,31732.0,5676.0,2827.0,404.0,5591.0,06,037,406601,2849.0,06037406601,Census Tract 4066.01,Los Angeles County
587,54886.0,6158.0,4666.0,65.0,6132.0,06,001,451503,1492.0,06001451503,Census Tract 4515.03,Alameda County
588,23506.0,5433.0,912.0,1456.0,5424.0,06,001,409300,4521.0,06001409300,Census Tract 4093,Alameda County
589,26143.0,5183.0,984.0,1871.0,5149.0,06,001,409700,4199.0,06001409700,Census Tract 4097,Alameda County
590,54915.0,7126.0,5492.0,96.0,7117.0,06,001,451300,1634.0,06001451300,Census Tract 4513,Alameda County
591,36630.0,2787.0,711.0,1557.0,2768.0,06,001,402400,2076.0,06001402400,Census Tract 4024,Alameda County
592,102472.0,3437.0,2280.0,95.0,3437.0,06,001,404300,1157.0,06001404300,Census Tract 4043,Alameda County
593,60347.0,2707.0,1505.0,321.0,2707.0,06,001,404800,1202.0,06001404800,Census Tract 4048,Alameda County
594,24188.0,4751.0,1759.0,633.0,4559.0,06,001,406202,2992.0,06001406202,Census Tract 4062.02,Alameda County
595,28971.0,2466.0,950.0,525.0,2294.0,06,001,406400,1516.0,06001406400,Census Tract 4064,Alameda County
596,54129.0,7112.0,2502.0,202.0,7112.0,06,075,035400,4610.0,06075035400,Census Tract 354,San Francisco County
597,52031.0,4563.0,1676.0,400.0,4489.0,06,075,015900,2887.0,06075015900,Census Tract 159,San Francisco County
598,78776.0,2850.0,1634.0,272.0,2850.0,06,075,016000,1216.0,06075016000,Census Tract 160,San Francisco County
599,107119.0,2932.0,1523.0,233.0,2932.0,06,075,010500,1409.0,06075010500,Census Tract 105,San Francisco County
600,35395.0,3046.0,496.0,85.0,3010.0,06,075,011300,2550.0,06075011300,Census Tract 113,San Francisco County
601,94643.0,4301.0,2685.0,226.0,4212.0,06,075,015200,1616.0,06075015200,Census Tract 152,San Francisco County
602,52309.0,1956.0,797.0,91.0,1944.0,06,075,017700,1159.0,06075017700,Census Tract 177,San Francisco County
603,104099.0,2287.0,1694.0,64.0,2269.0,06,075,022702,593.0,06075022702,Census Tract 227.02,San Francisco County
604,46961.0,5765.0,2729.0,150.0,5703.0,06,075,022801,3036.0,06075022801,Census Tract 228.01,San Francisco County
605,26037.0,2654.0,238.0,1404.0,2654.0,06,075,023103,2416.0,06075023103,Census Tract 231.03,San Francisco County
606,38346.0,4809.0,1441.0,460.0,4809.0,06,075,025900,3368.0,06075025900,Census Tract 259,San Francisco County
607,34951.0,5011.0,1133.0,71.0,4926.0,06,075,026003,3878.0,06075026003,Census Tract 260.03,San Francisco County
608,25521.0,4987.0,3375.0,41.0,4918.0,06,073,020207,1612.0,06073020207,Census Tract 202.07,San Diego County
609,47930.0,6404.0,5445.0,31.0,6387.0,06,073,020706,959.0,06073020706,Census Tract 207.06,San Diego County
610,34987.0,5998.0,4939.0,28.0,5946.0,06,073,020806,1059.0,06073020806,Census Tract 208.06,San Diego County
611,42011.0,2158.0,1863.0,47.0,2071.0,06,073,020902,295.0,06073020902,Census Tract 209.02,San Diego County
612,26328.0,2036.0,1694.0,2.0,2036.0,06,073,020904,342.0,06073020904,Census Tract 209.04,San Diego County
613,87305.0,5844.0,4108.0,173.0,5844.0,06,073,008327,1736.0,06073008327,Census Tract 83.27,San Diego County
614,39764.0,6993.0,5346.0,45.0,6993.0,06,073,008502,1647.0,06073008502,Census Tract 85.02,San Diego County
615,40251.0,7789.0,4712.0,238.0,7789.0,06,073,008507,3077.0,06073008507,Census Tract 85.07,San Diego County
616,33405.0,4270.0,3069.0,165.0,4259.0,06,067,007416,1201.0,06067007416,Census Tract 74.16,Sacramento County
617,30115.0,5270.0,2641.0,712.0,5263.0,06,067,007503,2629.0,06067007503,Census Tract 75.03,Sacramento County
618,53375.0,4371.0,3421.0,126.0,4329.0,06,067,007702,950.0,06067007702,Census Tract 77.02,Sacramento County
619,36061.0,6390.0,5247.0,103.0,6357.0,06,067,008111,1143.0,06067008111,Census Tract 81.11,Sacramento County
620,38173.0,2363.0,1970.0,50.0,2272.0,06,067,008117,393.0,06067008117,Census Tract 81.17,Sacramento County
621,29205.0,3825.0,2717.0,201.0,3805.0,06,067,008130,1108.0,06067008130,Census Tract 81.30,Sacramento County
622,26103.0,3090.0,2521.0,264.0,3072.0,06,067,008133,569.0,06067008133,Census Tract 81.33,Sacramento County
623,26327.0,7178.0,5409.0,271.0,7050.0,06,073,018906,1769.0,06073018906,Census Tract 189.06,San Diego County
624,32128.0,1752.0,1529.0,32.0,1648.0,06,073,019002,223.0,06073019002,Census Tract 190.02,San Diego County
625,26696.0,6460.0,5085.0,287.0,6400.0,06,073,019205,1375.0,06073019205,Census Tract 192.05,San Diego County
626,32429.0,7149.0,5791.0,63.0,7149.0,06,073,020019,1358.0,06073020019,Census Tract 200.19,San Diego County
627,36300.0,6483.0,3850.0,342.0,6413.0,06,073,020305,2633.0,06073020305,Census Tract 203.05,San Diego County
628,25375.0,4982.0,3875.0,118.0,4975.0,06,073,020707,1107.0,06073020707,Census Tract 207.07,San Diego County
629,49727.0,2595.0,2349.0,44.0,2585.0,06,073,020807,246.0,06073020807,Census Tract 208.07,San Diego County
630,31968.0,8374.0,6538.0,118.0,8016.0,06,073,021100,1836.0,06073021100,Census Tract 211,San Diego County
631,66406.0,8861.0,6235.0,371.0,8845.0,06,073,021303,2626.0,06073021303,Census Tract 213.03,San Diego County
632,71644.0,3571.0,3106.0,12.0,3571.0,06,073,008303,465.0,06073008303,Census Tract 83.03,San Diego County
633,74088.0,3205.0,2733.0,0.0,3205.0,06,073,008306,472.0,06073008306,Census Tract 83.06,San Diego County
634,77619.0,6536.0,5133.0,299.0,6536.0,06,073,008310,1403.0,06073008310,Census Tract 83.10,San Diego County
635,69173.0,7220.0,4969.0,352.0,7220.0,06,073,008329,2251.0,06073008329,Census Tract 83.29,San Diego County
636,61828.0,9799.0,4869.0,595.0,9799.0,06,073,008340,4930.0,06073008340,Census Tract 83.40,San Diego County
637,33764.0,8054.0,3334.0,125.0,8000.0,06,073,008341,4720.0,06073008341,Census Tract 83.41,San Diego County
638,51517.0,7008.0,2536.0,137.0,7005.0,06,073,008350,4472.0,06073008350,Census Tract 83.50,San Diego County
639,34600.0,7252.0,2493.0,600.0,7233.0,06,073,008358,4759.0,06073008358,Census Tract 83.58,San Diego County
640,-666666666.0,0.0,0.0,0.0,0.0,06,037,980028,0.0,06037980028,Census Tract 9800.28,Los Angeles County
641,-666666666.0,0.0,0.0,0.0,0.0,06,037,990100,0.0,06037990100,Census Tract 9901,Los Angeles County
642,-666666666.0,0.0,0.0,0.0,0.0,06,037,990300,0.0,06037990300,Census Tract 9903,Los Angeles County
643,37552.0,5781.0,5015.0,30.0,5781.0,06,039,000106,766.0,06039000106,Census Tract 1.06,Madera County
644,32056.0,2051.0,1717.0,8.0,2038.0,06,039,000109,334.0,06039000109,Census Tract 1.09,Madera County
645,-666666666.0,0.0,0.0,0.0,0.0,06,037,990200,0.0,06037990200,Census Tract 9902,Los Angeles County
646,27529.0,6711.0,5968.0,102.0,6688.0,06,039,000108,743.0,06039000108,Census Tract 1.08,Madera County
647,12734.0,8460.0,3890.0,1316.0,1484.0,06,039,000201,4570.0,06039000201,Census Tract 2.01,Madera County
648,74405.0,5002.0,3100.0,15.0,4997.0,06,081,608501,1902.0,06081608501,Census Tract 6085.01,San Mateo County
649,88333.0,4690.0,3096.0,31.0,4676.0,06,081,605300,1594.0,06081605300,Census Tract 6053,San Mateo County
650,105133.0,5909.0,3735.0,0.0,5909.0,06,081,605600,2174.0,06081605600,Census Tract 6056,San Mateo County
651,73448.0,5036.0,3487.0,59.0,5007.0,06,081,606400,1549.0,06081606400,Census Tract 6064,San Mateo County
652,86700.0,3430.0,2071.0,43.0,3421.0,06,081,606800,1359.0,06081606800,Census Tract 6068,San Mateo County
653,101325.0,6314.0,4312.0,78.0,6267.0,06,081,608800,2002.0,06081608800,Census Tract 6088,San Mateo County
654,75745.0,6975.0,4252.0,34.0,6903.0,06,081,608900,2723.0,06081608900,Census Tract 6089,San Mateo County
655,58456.0,1584.0,1108.0,30.0,1580.0,06,081,609100,476.0,06081609100,Census Tract 6091,San Mateo County
656,43750.0,2631.0,1640.0,85.0,2622.0,06,081,610100,991.0,06081610100,Census Tract 6101,San Mateo County
657,31903.0,6079.0,2489.0,143.0,6079.0,06,081,610400,3590.0,06081610400,Census Tract 6104,San Mateo County
658,139191.0,2869.0,1973.0,14.0,2863.0,06,081,611500,896.0,06081611500,Census Tract 6115,San Mateo County
659,97304.0,4454.0,3475.0,110.0,4454.0,06,081,612500,979.0,06081612500,Census Tract 6125,San Mateo County
660,46552.0,4977.0,4069.0,20.0,4955.0,06,081,613501,908.0,06081613501,Census Tract 6135.01,San Mateo County
661,30885.0,5875.0,2686.0,231.0,5861.0,06,081,610201,3189.0,06081610201,Census Tract 6102.01,San Mateo County
662,55917.0,3151.0,1506.0,156.0,2506.0,06,081,610202,1645.0,06081610202,Census Tract 6102.02,San Mateo County
663,108977.0,8145.0,3354.0,97.0,8145.0,06,081,610303,4791.0,06081610303,Census Tract 6103.03,San Mateo County
664,31709.0,4842.0,4235.0,41.0,4805.0,06,107,002904,607.0,06107002904,Census Tract 29.04,Tulare County
665,46091.0,5446.0,4537.0,158.0,5446.0,06,099,001300,909.0,06099001300,Census Tract 13,Stanislaus County
666,28059.0,6066.0,4147.0,444.0,5792.0,06,099,001400,1919.0,06099001400,Census Tract 14,Stanislaus County
667,14901.0,3888.0,2698.0,59.0,3874.0,06,099,001604,1190.0,06099001604,Census Tract 16.04,Stanislaus County
668,29980.0,10327.0,8700.0,88.0,10309.0,06,099,000203,1627.0,06099000203,Census Tract 2.03,Stanislaus County
669,25664.0,2112.0,1589.0,0.0,2089.0,06,099,000301,523.0,06099000301,Census Tract 3.01,Stanislaus County
670,40210.0,5109.0,3755.0,302.0,5068.0,06,099,000503,1354.0,06099000503,Census Tract 5.03,Stanislaus County
671,40320.0,8917.0,5687.0,287.0,8842.0,06,099,000504,3230.0,06099000504,Census Tract 5.04,Stanislaus County
672,34390.0,4620.0,3751.0,263.0,4604.0,06,099,000506,869.0,06099000506,Census Tract 5.06,Stanislaus County
673,34925.0,4510.0,3801.0,28.0,4502.0,06,099,000601,709.0,06099000601,Census Tract 6.01,Stanislaus County
674,27538.0,6540.0,4570.0,283.0,6540.0,06,099,000805,1970.0,06099000805,Census Tract 8.05,Stanislaus County
675,31201.0,4191.0,2891.0,62.0,4128.0,06,099,002701,1300.0,06099002701,Census Tract 27.01,Stanislaus County
676,26744.0,7610.0,5549.0,145.0,7580.0,06,099,001500,2061.0,06099001500,Census Tract 15,Stanislaus County
677,26214.0,6772.0,5080.0,545.0,6731.0,06,099,002004,1692.0,06099002004,Census Tract 20.04,Stanislaus County
678,20470.0,3084.0,2438.0,91.0,3056.0,06,099,002100,646.0,06099002100,Census Tract 21,Stanislaus County
679,31253.0,9890.0,5043.0,455.0,9799.0,06,099,003001,4847.0,06099003001,Census Tract 30.01,Stanislaus County
680,32626.0,11685.0,10334.0,240.0,11553.0,06,099,003500,1351.0,06099003500,Census Tract 35,Stanislaus County
681,31395.0,3225.0,2716.0,0.0,3225.0,06,099,003603,509.0,06099003603,Census Tract 36.03,Stanislaus County
682,29701.0,6139.0,4991.0,164.0,5978.0,06,099,003909,1148.0,06099003909,Census Tract 39.09,Stanislaus County
683,40036.0,4602.0,4077.0,16.0,4585.0,06,099,000101,525.0,06099000101,Census Tract 1.01,Stanislaus County
684,24000.0,6682.0,1264.0,181.0,6601.0,06,085,503508,5418.0,06085503508,Census Tract 5035.08,Santa Clara County
685,10074.0,9121.0,3035.0,1972.0,0.0,06,031,001602,6086.0,06031001602,Census Tract 16.02,Kings County
